Codice comparto;Indirizzo;Carraio;Fronte;Insegna;Anno inizio attivita;Mese inizio attivita;Tipologia merceologica;Descrizione ripartizione;Dettaglio ripartizione;Categoria merceologica;Prevalente;Tipologia locale;Mq tot locale;Mq tot vendita;Tipologia addensamento;Nome addensamento;Sezione censimento;Zona statistica;Numero Circoscrizione;Sezione elettorale;Cap;DO_Y;DO_X
CF;PIAZZA CARLO FELICE 85;1;0;;2000;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Librerie;S;21892;2;.;N;NEGOZIO;149;04;1;16;10123;45.0629216661719;7.6798383229714
CF;PIAZZA CARLO FELICE 85;1;0;;2000;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;21892;2;.;N;NEGOZIO;149;04;1;16;10123;45.0629216661719;7.6798383229714
CF;PIAZZA CARLO FELICE 9;0;0;;2008;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;1618;140;80;N;NEGOZIO;140;04;1;16;10123;45.0642805213415;7.68039700098494
CF;PIAZZA CARLO FREGUGLIA 11;0;0;;2005;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cartolerie;S;36506;28;.;N;NEGOZIO;3589;87;8;784;10133;45.0292174777781;7.6879176061325
CF;PIAZZA CARLO FREGUGLIA 11;0;0;;2005;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;36507;23;.;N;NEGOZIO;3589;87;8;784;10133;45.0292174777781;7.6879176061325
CF;PIAZZA CARLO FREGUGLIA 2;0;0;;2010;7;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Panetteria;S;22249;96;39;;NEGOZIO;2618;87;8;784;10133;45.0294550927115;7.68778235188687
CF;PIAZZA CARLO FREGUGLIA 6;0;0;;2008;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;25475;30;30;N;NEGOZIO;2618;87;8;784;10133;45.0292618568333;7.68750873819366
CF;PIAZZA CARLO FREGUGLIA 6;0;0;;2008;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Farmacia;S;25475;30;30;N;NEGOZIO;2618;87;8;784;10133;45.0292618568333;7.68750873819366
CF;PIAZZA CARLO GIACOMINI 24/A;0;1;;2003;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari generici;S;15963;13;.;;NEGOZIO;2258;57;9;0;10126;45.0342330535954;7.67049443571123
CF;PIAZZA CARLO GIACOMINI 24/A;0;1;;2006;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;15962;13;.;N;CHIOSCO;2258;57;9;0;10126;45.0342330535954;7.67049443571123
CF;PIAZZA CARLO GIACOMINI 6/B;0;0;;2009;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;108538;45;1;N;NEGOZIO;2257;57;9;0;10126;45.0344529207011;7.66997017801229
CF;PIAZZA CARLO MONTANARI 131/A;0;0;;2007;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;100259;121;98;N;NEGOZIO;2169;55;2;0;10137;45.0396988940957;7.64357037411086
CF;PIAZZA CARLO MONTANARI 131/G;0;0;;1997;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;29149;79;.;;NEGOZIO;2169;55;2;0;10137;45.0395035049414;7.64344869911686
CF;PIAZZA CARLO MONTANARI 133;0;0;;1975;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;26441;20;.;;NEGOZIO;2169;55;2;124;10137;45.0393498899542;7.64336540939794
CF;PIAZZA CARLO MONTANARI 133/C;0;0;;2000;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;18385;33;.;;NEGOZIO;2169;55;2;0;10137;45.0393745608484;7.64337879244928
CF;PIAZZA CARLO MONTANARI 133/E;0;0;;2005;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari annessi ad altre attivita;N;28845;45;.;N;NEGOZIO;2169;55;2;0;10137;45.0393083854623;7.64334291455696
CF;PIAZZA CARLO MONTANARI 133/E;0;0;;2005;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;28845;45;.;N;NEGOZIO;2169;55;2;0;10137;45.0393083854623;7.64334291455696
CF;PIAZZA CARLO MONTANARI 137/C;1;0;;2011;3;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Supermercato;S;114595;965;780;;;2169;55;2;0;10137;45.0391195263095;7.64324051233598
CF;PIAZZA CARLO MONTANARI 139/A;0;0;;1994;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;10374;44;.;;NEGOZIO;2169;55;2;0;10137;45.0390836027466;7.64322103446898
CF;PIAZZA CARLO MONTANARI 139/A;0;0;;2004;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;26941;44;.;;NEGOZIO;2169;55;2;0;10137;45.0390836027466;7.64322103446898
CF;PIAZZA CARLO MONTANARI 139/B;0;0;;2009;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Ottica;S;9464;70;67;;NEGOZIO;2169;55;2;0;10137;45.0390261431282;7.64318987712182
CF;PIAZZA CARLO MONTANARI 141/B;0;0;;2005;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mista;S;41469;67;40;N;NEGOZIO;2169;55;2;0;10137;45.0389585181479;7.64315322135168
CF;PIAZZA CARLO MONTANARI 143;0;0;;2008;8;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pizza al taglio;S;105469;65;2;N;NEGOZIO;2169;55;2;124;10137;45.0388411707725;7.64308959317465
CF;PIAZZA CARLO MONTANARI 143;0;0;;2008;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;106044;40;40;N;NEGOZIO;2169;55;2;124;10137;45.0388411707725;7.64308959317465
CF;PIAZZA CARLO MONTANARI 143;0;0;;2008;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;106044;40;40;N;NEGOZIO;2169;55;2;124;10137;45.0388411707725;7.64308959317465
CF;PIAZZA CARLO MONTANARI 143/A;0;0;;1986;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;5195;51;.;;NEGOZIO;2169;55;2;0;10137;45.0388620635125;7.64310091961732
CF;PIAZZA CARLO MONTANARI 160/A;0;0;;1997;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;12364;36;.;;NEGOZIO;2168;55;2;0;10137;45.0398679112079;7.64269535470801
CF;PIAZZA CARLO MONTANARI 160/C;0;0;;1976;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Ottica;S;2267;50;.;N;NEGOZIO;2168;55;2;0;10137;45.0397369424882;7.64262403708131
CF;PIAZZA CARLO MONTANARI 162/A;0;0;;2000;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;25839;27;.;;NEGOZIO;2168;55;2;0;10137;45.039616366049;7.64255837789868
CF;PIAZZA CARLO MONTANARI 162/B;0;0;;1975;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;19413;20;.;;NEGOZIO;2168;55;2;0;10137;45.0395702483365;7.64253326288616
CF;PIAZZA CARLO MONTANARI 162/B;0;0;;1999;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;13573;52;.;;NEGOZIO;2168;55;2;0;10137;45.0395702483365;7.64253326288616
CF;PIAZZA CARLO MONTANARI 166/B;0;0;;2009;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Carburanti;S;108700;.;.;N;;2169;55;2;0;10137;45.0391628904839;7.64268475406357
CF;PIAZZA CASTELLO 10;0;0;;2008;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;5314;80;38;N;NEGOZIO;80;03;1;9;10123;45.0699996905782;7.68675241612365
CF;PIAZZA CASTELLO 113;0;0;;2008;9;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Alimentari annessi ad altra attivita;N;105496;514;379;N;NEGOZIO;78;03;1;9;10121;45.070599737757;7.68422896147448
CF;PIAZZA CASTELLO 113;0;0;;2008;9;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Librerie;S;105496;514;379;N;NEGOZIO;78;03;1;9;10121;45.070599737757;7.68422896147448
CF;PIAZZA CASTELLO 117;0;0;;1975;9;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;1642;60;.;;NEGOZIO;78;03;1;9;10121;45.0706316134922;7.68412745377624
CF;PIAZZA CASTELLO 139;0;0;;1980;6;EXTRALIMENTARI;MEDIE STRUTTURE;Medie strutture di vendita;Extralimentari;S;507;380;.;;NEGOZIO;45;01;1;3;10122;45.071193994969;7.68430610385853
CF;PIAZZA CASTELLO 139;0;0;;2011;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli sportivi;S;116739;385;239;;NEGOZIO;45;01;1;3;10122;45.071193994969;7.68430610385853
CF;PIAZZA CASTELLO 153;0;0;;2004;5;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pizza al taglio;S;16127;38;.;N;NEGOZIO;45;01;1;3;10122;45.0713333207683;7.68440348093588
CF;PIAZZA CASTELLO 153;0;0;;2009;8;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gelateria;S;108051;55;35;N;NEGOZIO;45;01;1;3;10122;45.0713333207683;7.68440348093588
CF;PIAZZA CASTELLO 161;0;0;;1995;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;11329;.;17;N;CHIOSCO;37;01;1;3;10122;45.0716430270701;7.68461845962604
CF;PIAZZA CASTELLO 161;0;0;;2004;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari annessi ad altra attivita;S;11330;.;17;N;CHIOSCO;37;01;1;3;10122;45.0716430270701;7.68461845962604
CF;PIAZZA CASTELLO 161;0;0;;2004;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;11330;.;17;N;CHIOSCO;37;01;1;3;10122;45.0716430270701;7.68461845962604
CF;PIAZZA CASTELLO 165;0;0;;2010;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;111607;.;250;;;37;01;1;3;10122;45.0717307269242;7.68468061381807
CF;PIAZZA CASTELLO 18;0;0;;2001;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Elettronica;S;10768;39;39;N;INTERPILASTRO;80;03;1;9;10123;45.0698882105171;7.68667472292837
CF;PIAZZA CASTELLO 19;0;0;;2005;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;5933;239;.;N;NEGOZIO;80;03;1;9;10123;45.0698325761643;7.68673624868277
CF;PIAZZA CASTELLO 21;0;0;;2004;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;16806;142;.;N;NEGOZIO;80;03;1;9;10123;45.0697743708532;7.68669398430531
CF;PIAZZA CASTELLO 215;0;0;;2000;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;5849;6;.;;NEGOZIO;69;02;1;8;10124;45.0707549761117;7.68747059591597
CF;PIAZZA CASTELLO 24;0;0;;2004;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari generici;S;37507;17;.;N;NEGOZIO;80;03;1;9;10123;45.0698713701747;7.68651680074928
CF;PIAZZA CASTELLO 24;0;0;;2004;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;37508;19;.;N;NEGOZIO;80;03;1;9;10123;45.0698713701747;7.68651680074928
CF;PIAZZA CASTELLO 26;0;0;;2001;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;5247;34;30;N;NEGOZIO;80;03;1;9;10123;45.0698977133277;7.68644046048645
CF;PIAZZA CASTELLO 27;0;0;;2003;10;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;8643;250;.;;NEGOZIO;80;03;1;9;10123;45.0698196857518;7.68644746902393
CF;PIAZZA CASTELLO 3;0;0;;2010;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Calzature;S;8990;260;70;;NEGOZIO;80;03;1;9;10123;45.0700892809987;7.68691879723001
CF;PIAZZA CASTELLO 31;0;0;;1984;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;20739;18;.;;NEGOZIO;80;03;1;9;10123;45.0698404868249;7.68638860839693
CF;PIAZZA CASTELLO 32;0;0;;1992;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;9559;27;.;;NEGOZIO;80;03;1;9;10123;45.0699398126707;7.68631431807026
CF;PIAZZA CASTELLO 33;0;0;;1980;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;30557;48;.;;NEGOZIO;80;03;1;9;10123;45.0698552377832;7.68634688328236
CF;PIAZZA CASTELLO 36;0;0;;1996;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;38569;34;.;;NEGOZIO;80;03;1;9;10123;45.069960202066;7.68625410745307
CF;PIAZZA CASTELLO 37;0;0;;2010;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;114333;121;57;;NEGOZIO;80;03;1;9;10123;45.0698765094285;7.68628667795924
CF;PIAZZA CASTELLO 42;0;0;;2010;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Calzature;S;99236;19;19;N;CHIOSCO;80;03;1;9;10123;45.0700038847826;7.68613337818643
CF;PIAZZA CASTELLO 43;0;0;;2003;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;16864;197;.;;NEGOZIO;80;03;1;9;10123;45.0699237735048;7.68615644101362
CF;PIAZZA CASTELLO 46;0;0;;2008;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;104206;30;10;N;NEGOZIO;80;03;1;9;10123;45.0700514872789;7.68599892827823
CF;PIAZZA CASTELLO 48;0;0;;2011;7;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gelateria;S;116545;16;8;;NEGOZIO;80;03;1;9;10123;45.0700710312715;7.68594036282686
CF;PIAZZA CASTELLO 50;0;0;;2001;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;14649;20;.;;NEGOZIO;80;03;1;9;10123;45.0700903517476;7.68588975472292
CF;PIAZZA CASTELLO 51;1;0;;2010;1;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pasticceria;S;110562;45;25;;NEGOZIO;80;03;1;9;10123;45.0699841924233;7.68599521128387
CF;PIAZZA CASTELLO 52;0;0;;2011;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Giocattoli;S;63824;17;17;N;NEGOZIO;80;03;1;9;10123;45.070108924689;7.68583755039828
CF;PIAZZA CASTELLO 59;0;0;;2004;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;3684;60;.;;NEGOZIO;80;03;1;9;10123;45.0700441723343;7.685812281355
CF;PIAZZA CASTELLO 60;0;0;;1986;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;6000;14;.;;NEGOZIO;79;03;1;9;10123;45.070228437636;7.68550331785501
CF;PIAZZA CASTELLO 60;0;0;;2002;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;2407;16;.;N;NEGOZIO;79;03;1;9;10123;45.070228437636;7.68550331785501
CF;PIAZZA CASTELLO 61;0;0;;1987;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;3904;101;.;;NEGOZIO;79;03;1;9;10123;45.0701186039208;7.68560390533232
CF;PIAZZA CASTELLO 62;0;0;;1997;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;4691;9;.;;NEGOZIO;79;03;1;9;10123;45.070260163992;7.68541219357826
CF;PIAZZA CASTELLO 64;0;0;;1989;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Calzature;S;2575;20;.;N;INTERPILASTRO;79;03;1;9;10123;45.0702743555208;7.68537116671112
CF;PIAZZA CASTELLO 66;0;0;;2009;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;2406;62;32;N;NEGOZIO;79;03;1;9;10123;45.0702874752032;7.6853332132014
CF;PIAZZA CASTELLO 67;0;0;;2007;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Calzature;S;3903;117;37;N;NEGOZIO;79;03;1;9;10123;45.0701530859258;7.68550583291849
CF;PIAZZA CASTELLO 70;0;0;;2012;1;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gelateria;S;16630;28;14;N;NEGOZIO;79;03;1;9;10123;45.0703088363101;7.68527144248139
CF;PIAZZA CASTELLO 71;0;0;;1994;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;10119;104;.;;NEGOZIO;79;03;1;9;10123;45.0701796792701;7.68543017205596
CF;PIAZZA CASTELLO 72;0;0;;2004;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;26209;17;17;N;NEGOZIO;79;03;1;9;10123;45.0703547931921;7.68514191966551
CF;PIAZZA CASTELLO 74;0;0;;2008;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;14122;40;40;N;NEGOZIO;79;03;1;9;10123;45.070396916707;7.68502347296748
CF;PIAZZA CASTELLO 75;0;0;;1988;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Calzature;S;2576;57;.;;NEGOZIO;79;03;1;9;10123;45.0702005459555;7.6853708010498
CF;PIAZZA CASTELLO 79;0;0;;2009;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;1084;188;177;N;NEGOZIO;79;03;1;9;10123;45.0702307045854;7.68528503538621
CF;PIAZZA CASTELLO 80;0;0;;2009;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;33409;20;20;N;NEGOZIO;79;03;1;9;10123;45.0704334512552;7.68492076672996
CF;PIAZZA CASTELLO 80;0;0;;2009;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;33409;20;20;N;NEGOZIO;79;03;1;9;10123;45.0704334512552;7.68492076672996
CF;PIAZZA CASTELLO 85;0;0;;1996;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;611;248;.;;NEGOZIO;79;03;1;9;10123;45.0702817445616;7.68514040625444
CF;PIAZZA CASTELLO 85;0;0;;2011;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;116896;291;220;;NEGOZIO;79;03;1;9;10123;45.0702817445616;7.68514040625444
CF;PIAZZA CASTELLO 9;0;0;;1986;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Carburanti;S;18392;2;.;;NEGOZIO;80;03;1;9;10123;45.0699993562944;7.68685485031251
CF;PIAZZA CASTELLO 9;0;0;;2003;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari generici;S;27011;120;.;;NEGOZIO;80;03;1;9;10123;45.0699993562944;7.68685485031251
CF;PIAZZA CASTELLO 9;0;0;;2005;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cartolerie;S;40109;.;7;N;;80;03;1;9;10123;45.0699993562944;7.68685485031251
CF;PIAZZA CASTELLO 9;0;0;;2010;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cartolerie;S;98556;25;7;N;CHIOSCO;80;03;1;9;10123;45.0699993562944;7.68685485031251
CF;PIAZZA CASTELLO 9;0;0;;2010;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;15491;25;7;N;CHIOSCO;80;03;1;9;10123;45.0699993562944;7.68685485031251
CF;PIAZZA CASTELLO 95;0;0;;2004;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;3566;230;.;;NEGOZIO;79;03;1;9;10123;45.0703529288778;7.68493703186818
CF;PIAZZA CASTELLO 99;0;0;;2009;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;109978;37;26;N;CHIOSCO;79;03;1;9;10123;45.0703921858841;7.68482529463376
CF;PIAZZA CASTELLO 99;0;0;;2009;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gelateria;S;109978;37;26;N;CHIOSCO;79;03;1;9;10123;45.0703921858841;7.68482529463376
CF;PIAZZA CASTELLO 99;0;0;;2011;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Telefonia;S;116192;154;73;;NEGOZIO;79;03;1;9;10123;45.0703921858841;7.68482529463376
CF;PIAZZA CAVOUR 10;1;0;;2008;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Opere d'arte;S;103752;160;110;N;NEGOZIO;241;07;1;30;10123;45.0637147915251;7.69090434136265
CF;PIAZZA CAVOUR 10;1;0;;2008;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;103752;160;110;N;NEGOZIO;241;07;1;30;10123;45.0637147915251;7.69090434136265
CF;PIAZZA CAVOUR 9;0;0;;1990;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;2777;95;.;;NEGOZIO;241;07;1;30;10123;45.0635565959093;7.69078903757578
CF;PIAZZA CESARE AUGUSTO 1;0;0;;2010;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;111437;300;20;;NEGOZIO;3108;01;1;2;10122;45.0747017475919;7.6840160209585
CF;PIAZZA CESARE AUGUSTO 15/A;0;0;;1990;3;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;20804;66;.;;NEGOZIO;4;01;1;0;10122;45.0754800456237;7.68448929787308
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 218;0;0;;2006;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;29730;120;80;N;NEGOZIO;121;04;1;13;10121;45.0672481516533;7.68152097143461
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 219;0;0;;2002;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;7929;91;.;;NEGOZIO;122;04;1;13;10123;45.0668874204244;7.68257353254057
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 220;0;0;;1987;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;7249;229;.;;NEGOZIO;121;04;1;13;10121;45.0672099695515;7.68149475455747
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 227;0;0;;2006;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;66131;295;248;N;NEGOZIO;122;04;1;13;10123;45.0667664491134;7.68247629172306
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 231;0;0;;2008;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Oggetti preziosi;S;104889;90;30;N;NEGOZIO;122;04;1;13;10123;45.066717941955;7.68244147067293
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 237 bis;0;0;;2007;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;533;373;237;N;NEGOZIO;122;04;1;13;10123;45.0666899724487;7.68212701396831
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 239;0;0;;2011;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;115014;284;199;;NEGOZIO;122;04;1;13;10123;45.0665846383455;7.68234580943588
CF;PIAZZA (COMITATO LIBERAZIONE NAZIONALE) C.L.N. 243;0;0;;2008;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;17698;8;.;N;NEGOZIO;122;04;1;13;10123;45.0664968371431;7.68228279006974
